id,cpu,cpu_mark,price_usd,brand
1125,Intel Xeon E5-2658 @ 2.10GHz,6073,1350.7,Intel
1126,AMD Opteron 6344,6069,54.95,AMD
1128,Intel Core i5-7500 @ 3.40GHz,6061,133.0,Intel
1129,Intel Xeon E-2104G @ 3.20GHz,6057,510.0,Intel
1130,Intel Core i3-8100B @ 3.60GHz,6053,133.0,Intel
1132,Intel Core i5-7600T @ 2.80GHz,6046,147.91,Intel
1134,Intel Core i7-4810MQ @ 2.80GHz,6026,179.95,Intel
1137,AMD FX-9370 Eight-Core,6014,319.0,AMD
1138,AMD FX-8350 Eight-Core,6001,90.28,AMD
1145,Intel Core i7-3940XM @ 3.00GHz,5936,344.04,Intel
1146,Intel Xeon E3-1225 v5 @ 3.30GHz,5936,104.0,Intel
1147,Intel Core i7-3840QM @ 2.80GHz,5929,548.87,Intel
1148,Intel Xeon E5-2650L @ 1.80GHz,5929,49.0,Intel
1149,Intel Core i7-4770T @ 2.50GHz,5921,770.0,Intel
1153,Intel Xeon E5-2440 @ 2.40GHz,5900,170.0,Intel
1155,AMD Opteron 6378,5889,1709.9,AMD
1156,Intel Xeon W-2104 @ 3.20GHz,5885,255.0,Intel
1157,Intel Pentium Gold G7400T,5883,64.0,Intel
1158,Intel Xeon E5-2450L @ 1.80GHz,5880,78.0,Intel
1160,Intel Core i7-4800MQ @ 2.70GHz,5871,239.99,Intel
1162,Intel Xeon E5-1620 @ 3.60GHz,5864,179.91,Intel
1163,Intel Core i3-8300T @ 3.20GHz,5848,158.95,Intel
1164,Intel Core i7-4710MQ @ 2.50GHz,5836,271.57,Intel
1166,Intel Core i3-1115G4E @ 3.00GHz,5810,285.0,Intel
1167,Intel Core i7-3820QM @ 2.70GHz,5801,549.0,Intel
1168,Intel Core i7-3920XM @ 2.90GHz,5781,1096.0,Intel
1169,AMD Opteron 4274 HE,5776,76.96,AMD
1170,Intel Core i7-3820 @ 3.60GHz,5776,49.99,Intel
1171,Intel Xeon Bronze 3106 @ 1.70GHz,5769,502.78,Intel
1175,Intel Xeon X5650 @ 2.67GHz,5745,50.0,Intel
1177,Intel Core i7-3740QM @ 2.70GHz,5723,218.02,Intel
1179,Intel Core i5-7440EQ @ 2.90GHz,5711,250.0,Intel
1180,Intel Xeon E3-1220 v5 @ 3.00GHz,5702,146.19,Intel
1182,Intel Xeon E3-1205 v6 @ 3.00GHz,5682,193.0,Intel
1183,Intel Core i7-3720QM @ 2.60GHz,5671,195.97,Intel
1184,Intel Xeon E5-2430 @ 2.20GHz,5670,69.0,Intel
1186,Intel Core i5-6500 @ 3.20GHz,5657,119.97,Intel
1189,Intel Core i5-6600T @ 2.70GHz,5647,121.98,Intel
1190,Intel Core i5-4690K @ 3.50GHz,5638,89.0,Intel
1191,Intel Xeon E3-1220 v6 @ 3.00GHz,5630,140.0,Intel
1192,Intel Core i7-2700K @ 3.50GHz,5626,54.39,Intel
1193,AMD Opteron 6238,5625,39.94,AMD
1195,Intel Xeon E3-1280 @ 3.50GHz,5613,369.99,Intel
1196,Intel Core i7-4700HQ @ 2.40GHz,5595,383.0,Intel
1197,Intel Core i5-4690 @ 3.50GHz,5591,63.99,Intel
1198,Intel Core i5-5675C @ 3.10GHz,5590,159.99,Intel
1200,Intel Core i7-3770T @ 2.50GHz,5573,156.59,Intel
1201,AMD Opteron 6376,5572,2055.0,AMD
1204,Intel Core i5-4670K @ 3.40GHz,5556,101.84,Intel
1205,Intel Core i5-8365UE @ 1.60GHz,5555,297.0,Intel
1206,Intel Core i3-9100T @ 3.10GHz,5553,122.0,Intel
1207,Intel Xeon E5-2643 @ 3.30GHz,5523,143.0,Intel
1209,Intel Xeon E3-1226 v3 @ 3.30GHz,5514,279.7,Intel
1210,Intel Core i7-4710HQ @ 2.50GHz,5512,378.0,Intel
1213,Intel Core i5-7400 @ 3.00GHz,5506,139.96,Intel
1215,Intel Core i7-2600K @ 3.40GHz,5493,79.91,Intel
1216,Intel Core i5-4670 @ 3.40GHz,5475,79.46,Intel
1222,Intel Xeon E5-1410 v2 @ 2.80GHz,5436,19.2,Intel
1224,Intel Core i5-6402P @ 2.80GHz,5432,102.88,Intel
1226,AMD FX-8320 Eight-Core,5417,58.98,AMD
1228,Intel Xeon E3-1275 @ 3.40GHz,5412,379.99,Intel
1229,Intel Xeon E3-1270 @ 3.40GHz,5412,78.87,Intel
1231,Intel Core i5-4690S @ 3.20GHz,5389,125.0,Intel
1232,Intel Xeon E5-2418L v2 @ 2.00GHz,5380,607.0,Intel
1233,Intel Xeon E3-1240 @ 3.30GHz,5359,136.0,Intel
1234,Intel Xeon E5-2609 v4 @ 1.70GHz,5351,314.95,Intel
1235,Intel Core i5-4590 @ 3.30GHz,5349,28.74,Intel
1236,Intel Core i7-2600 @ 3.40GHz,5347,87.05,Intel
1237,AMD FX-8370E Eight-Core,5331,25.14,AMD
1238,Intel Xeon E3-1245 @ 3.30GHz,5320,239.89,Intel
1239,Intel Core i7-4700MQ @ 2.40GHz,5316,188.02,Intel
1240,Intel Core i5-7500T @ 2.70GHz,5307,163.92,Intel
1241,AMD Opteron 6328,5306,1599.0,AMD
1243,Intel Xeon E3-1240L v3 @ 2.00GHz,5304,895.5,Intel
1246,AMD FX-8300 Eight-Core,5294,48.97,AMD
1248,Intel Xeon X5687 @ 3.60GHz,5288,189.95,Intel
1249,Intel Xeon E5-2620 @ 2.00GHz,5287,53.02,Intel
1250,AMD Opteron 6274,5286,885.95,AMD
1253,Intel Xeon E5-2430L @ 2.00GHz,5273,32.28,Intel
1255,Intel Core i3-8100T @ 3.10GHz,5255,245.27,Intel
1256,Intel Xeon E3-1225 v3 @ 3.20GHz,5253,169.89,Intel
1257,Intel Xeon E5-1607 v4 @ 3.10GHz,5245,178.02,Intel
1260,AMD Opteron 6272,5240,70.0,AMD
1261,Intel Core i5-4670R @ 3.00GHz,5233,276.0,Intel
1262,Intel Xeon E5649 @ 2.53GHz,5229,72.63,Intel
1264,AMD FX-8150 Eight-Core,5208,89.89,AMD
1265,Intel Core i5-4570 @ 3.20GHz,5207,108.0,Intel
1267,Intel Xeon E3-1220 v3 @ 3.10GHz,5189,325.0,Intel
1268,Intel Xeon E3-1230L v3 @ 1.80GHz,5174,250.0,Intel
1270,AMD FX-8310 Eight-Core,5165,831.15,AMD
1271,Intel Core i5-6400 @ 2.70GHz,5160,115.99,Intel
1273,Intel Xeon E5-2420 @ 1.90GHz,5152,170.0,Intel
1275,Intel Core i7-3630QM @ 2.40GHz,5129,229.0,Intel
1279,Intel Core i5-4590S @ 3.00GHz,5117,260.0,Intel
1280,Intel Core i7-4702MQ @ 2.20GHz,5116,352.05,Intel
1283,Intel Core i7-3610QM @ 2.30GHz,5096,399.99,Intel
1284,Intel Xeon W-2102 @ 2.90GHz,5086,286.99,Intel
1286,Intel Core i7-4765T @ 2.00GHz,5083,498.95,Intel
1288,Intel Core i3-1005G1 @ 1.20GHz,5069,281.0,Intel
1289,Intel Xeon X5677 @ 3.47GHz,5056,110.0,Intel
1290,AMD FX-8320E Eight-Core,5055,130.0,AMD
1292,Intel Xeon X5672 @ 3.20GHz,5038,44.99,Intel
1293,Intel Xeon E3-1230 @ 3.20GHz,5037,239.3,Intel
1295,Intel Core i7-8665UE @ 1.70GHz,5017,409.0,Intel
1296,Intel Core i7-10510Y @ 1.20GHz,5016,403.0,Intel
1298,Intel Xeon E3-1235 @ 3.20GHz,5001,233.98,Intel
1299,Intel Core i5-4670S @ 3.10GHz,4999,213.0,Intel
1300,Intel Xeon E3-1290 @ 3.60GHz,4988,885.0,Intel
1304,Intel Xeon E5645 @ 2.40GHz,4955,39.99,Intel
1306,Intel Core i5-3570K @ 3.40GHz,4939,76.0,Intel
1308,Intel Core i5-4570S @ 2.90GHz,4923,111.0,Intel
1309,Intel Core i5-3570 @ 3.40GHz,4904,127.11,Intel
1311,AMD FX-8140 Eight-Core,4860,148.86,AMD
1312,AMD Opteron 6366 HE,4858,343.99,AMD
1313,Intel Core i3-7320 @ 4.10GHz,4848,119.99,Intel
1314,Intel Core i5-6500T @ 2.50GHz,4847,221.52,Intel
1316,Intel Core i5-6500TE @ 2.30GHz,4846,222.22,Intel
1317,Intel Core i5-4460 @ 3.20GHz,4843,68.13,Intel
1318,Intel Core i5-7442EQ @ 2.10GHz,4834,250.0,Intel
1320,Intel Core i3-7350K @ 4.20GHz,4819,116.9,Intel
1321,Intel Xeon E3-1265L V2 @ 2.50GHz,4812,209.99,Intel
1323,Intel Xeon Bronze 3204 @ 1.90GHz,4796,245.99,Intel
1326,Intel Xeon E3-1225 V2 @ 3.20GHz,4759,164.89,Intel
1328,AMD Opteron 6220,4753,12.97,AMD
1329,Intel Atom C3758 @ 2.20GHz,4743,193.0,Intel
1330,Intel Core i5-3550 @ 3.30GHz,4742,335.31,Intel
1332,Intel Core i5-4440 @ 3.10GHz,4739,137.0,Intel
1333,Intel Core i5-7400T @ 2.40GHz,4724,133.85,Intel
1334,Intel Xeon D-1527 @ 2.20GHz,4710,213.0,Intel
1336,Intel Atom C3858 @ 2.00GHz,4707,332.0,Intel
1337,Intel Xeon E5-1410 @ 2.80GHz,4701,44.99,Intel
1339,Intel Xeon E5-2603 v4 @ 1.70GHz,4695,185.45,Intel
1340,Intel Xeon E3-1220 V2 @ 3.10GHz,4685,54.99,Intel
1341,Intel Core i5-3470 @ 3.20GHz,4666,73.0,Intel
1342,AMD Opteron 4284,4665,101.88,AMD
1343,Intel Core i3-7300 @ 4.00GHz,4665,96.95,Intel
1344,Intel Core i5-4430 @ 3.00GHz,4662,93.5,Intel
1346,Intel Core i7-3632QM @ 2.20GHz,4646,178.04,Intel
1348,Intel Core i5-3570S @ 3.10GHz,4632,105.0,Intel
1349,AMD FX-8120 Eight-Core,4629,35.0,AMD
1350,Intel Xeon L5640 @ 2.27GHz,4626,72.63,Intel
1353,Intel Core i5-6442EQ @ 1.90GHz,4598,250.0,Intel
1357,Intel Xeon Bronze 3104 @ 1.70GHz,4583,319.76,Intel
1359,Intel Core i7-2860QM @ 2.50GHz,4554,182.01,Intel
1360,AMD Athlon 240GE,4551,164.21,AMD
1361,Intel Xeon X5667 @ 3.07GHz,4551,18.04,Intel
1363,Intel Core i7-2600S @ 2.80GHz,4543,249.0,Intel
1364,Intel Core i5-3550S @ 3.00GHz,4537,319.95,Intel
1366,Intel Pentium Gold G6605 @ 4.30GHz,4526,114.99,Intel
1368,Intel Core i5-4460S @ 2.90GHz,4518,659.99,Intel
1369,AMD Opteron 4280,4504,94.99,AMD
1370,Intel Core i3-9100TE @ 2.20GHz,4501,122.0,Intel
1371,AMD Athlon 3000G,4482,89.99,AMD
1372,AMD FX-6350 Six-Core,4481,61.0,AMD
1375,Intel Core i5-3450 @ 3.10GHz,4463,245.33,Intel
1378,Intel Xeon E5-1603 v3 @ 2.80GHz,4449,12.88,Intel
1379,Intel Pentium 6805 @ 1.10GHz,4448,161.0,Intel
1382,AMD Athlon 220GE,4424,129.0,AMD
1383,Intel Xeon E5-2609 v3 @ 1.90GHz,4423,70.99,Intel
1385,Intel Core i3-6300 @ 3.80GHz,4401,89.05,Intel
1386,Intel Core i7-2760QM @ 2.40GHz,4400,132.02,Intel
1387,Intel Core i7-2820QM @ 2.30GHz,4397,249.99,Intel
1388,Intel Pentium Gold G6600 @ 4.20GHz,4396,115.97,Intel
1390,Intel Xeon X5647 @ 2.93GHz,4394,19.93,Intel
1392,Intel Core i3-8121U @ 2.20GHz,4382,290.0,Intel
1393,AMD Opteron 4386,4378,239.67,AMD
1394,Intel Pentium Gold G6505 @ 4.20GHz,4378,75.0,Intel
1395,Intel Core i3-6320 @ 3.90GHz,4372,106.6,Intel
1397,Intel Core i5-3470S @ 2.90GHz,4357,72.03,Intel
1399,Intel Core i5-4670T @ 2.30GHz,4345,259.02,Intel
1400,Intel Core i3-7100 @ 3.90GHz,4344,103.01,Intel
1401,Intel Core i7-2920XM @ 2.50GHz,4344,120.0,Intel
1402,Intel Celeron G6900,4333,54.95,Intel
1403,Intel Core i5-4440S @ 2.80GHz,4332,125.0,Intel
1404,Intel Core i5-6400T @ 2.20GHz,4318,159.99,Intel
1405,Intel Core i5-3450S @ 2.80GHz,4314,95.0,Intel
1408,Intel Pentium Gold G6405 @ 4.10GHz,4292,52.0,Intel
1409,Intel Core i3-8109U @ 3.00GHz,4288,499.99,Intel
1412,Intel Atom C3958 @ 2.00GHz,4281,449.0,Intel
1414,Intel Core i7-2960XM @ 2.70GHz,4273,278.52,Intel
1417,Intel Xeon E5-1607 v2 @ 3.00GHz,4270,229.95,Intel
1419,Intel Core i5-6350HQ @ 2.30GHz,4255,306.0,Intel
1420,Intel Core i5-3350P @ 3.10GHz,4246,223.19,Intel
1421,Intel Core i7-7567U @ 3.50GHz,4244,733.99,Intel
1423,Intel Atom x6413E @ 1.50GHz,4228,43.0,Intel
1425,Intel Core i5-4430S @ 2.70GHz,4216,91.99,Intel
1426,Intel Core i5-3475S @ 2.90GHz,4214,249.95,Intel
1428,Intel Core i5-3340 @ 3.10GHz,4205,195.0,Intel
1430,Intel Core i5-2550K @ 3.40GHz,4184,108.08,Intel
1431,Intel Core i5-2450P @ 3.20GHz,4175,129.99,Intel
1432,AMD FX-6300 Six-Core,4174,31.99,AMD
1433,Intel Pentium J6426 @ 2.00GHz,4173,80.0,Intel
1436,Intel Pentium Gold G5600F @ 3.90GHz,4160,89.99,Intel
1437,Intel Core i3-7300T @ 3.50GHz,4159,181.59,Intel
1438,Intel Core i3-6098P @ 3.60GHz,4158,81.63,Intel
1439,Intel Core i3-6100 @ 3.70GHz,4154,105.0,Intel
1441,Intel Pentium Gold G6500 @ 4.10GHz,4147,96.99,Intel
1443,Intel Pentium Gold G6400 @ 4.00GHz,4137,68.99,Intel
1444,AMD Opteron 3380,4134,809.0,AMD
1445,AMD Athlon 200GE,4109,123.89,AMD
1447,Intel Core i5-2500 @ 3.30GHz,4107,49.0,Intel
1448,Intel Core i5-2500K @ 3.30GHz,4104,57.0,Intel
1449,Intel Pentium Gold G5620 @ 4.00GHz,4102,125.0,Intel
1450,Intel Core i5-3330 @ 3.00GHz,4091,349.95,Intel
1451,Intel Core i7-2720QM @ 2.20GHz,4089,179.95,Intel
1452,Intel Core i5-3340S @ 2.80GHz,4088,100.0,Intel
1453,Intel Core i3-8145UE @ 2.20GHz,4087,281.0,Intel
1455,AMD FX-6200 Six-Core,4079,299.95,AMD
1457,AMD Opteron 6234,4072,450.99,AMD
1459,Intel Celeron N5105 @ 2.00GHz,4051,299.0,Intel
1461,Intel Core i3-6300T @ 3.30GHz,4040,90.03,Intel
1462,AMD FX-8100 Eight-Core,4037,138.02,AMD
1463,Intel Celeron G6900T,4024,42.0,Intel
1466,Intel Core i5-4590T @ 2.00GHz,4013,209.95,Intel
1467,AMD Opteron 6212,4007,63.74,AMD
1469,Intel Pentium Gold G6500T @ 3.50GHz,4005,75.0,Intel
1471,Intel Core i3-10110U @ 2.10GHz,4002,434.17,Intel
1472,Intel Xeon E3-1260L @ 2.40GHz,3998,269.99,Intel
1477,AMD Opteron 4334,3949,129.95,AMD
1478,Intel Core i5-6287U @ 3.10GHz,3945,304.0,Intel
1481,Intel Celeron J6412 @ 2.00GHz,3929,54.0,Intel
1483,Intel Core i3-1115GRE @ 3.00GHz,3918,338.0,Intel
1484,Intel Core i5-7260U @ 2.20GHz,3915,469.99,Intel
1485,Intel Core i3-7101TE @ 3.40GHz,3911,117.0,Intel
1486,AMD Opteron 4332 HE,3906,36.99,AMD
1492,Intel Core i7-6660U @ 2.40GHz,3864,415.0,Intel
1493,Intel Xeon E3-1220 @ 3.10GHz,3863,25.41,Intel
1494,AMD FX-6120 Six-Core,3857,78.02,AMD
1497,Intel Core i3-8145U @ 2.10GHz,3849,281.0,Intel
1498,Intel Core i5-2400 @ 3.10GHz,3848,193.95,Intel
1500,Intel Xeon E5640 @ 2.67GHz,3848,64.0,Intel
1505,Intel Atom x6425E @ 2.00GHz,3829,56.0,Intel
1506,Intel Xeon E3-1225 @ 3.10GHz,3821,213.19,Intel
1507,Intel Core i5-3330S @ 2.70GHz,3820,199.95,Intel
1508,Intel Pentium Gold G5500 @ 3.80GHz,3817,129.79,Intel
1511,Intel Core i3-4370 @ 3.80GHz,3805,299.0,Intel
1512,Intel Core i5-2380P @ 3.10GHz,3797,183.43,Intel
1514,AMD Athlon X4 845,3785,34.49,AMD
1516,Intel Pentium G4620 @ 3.70GHz,3776,60.9,Intel
1517,Intel Pentium N6415 @ 1.20GHz,3760,80.0,Intel
1518,Intel Core i3-7100T @ 3.40GHz,3760,149.88,Intel
1519,AMD PRO A12-9800,3758,169.0,AMD
1522,Intel Xeon E5-2603 v3 @ 1.60GHz,3752,100.0,Intel
1523,AMD Phenom II X6 1100T,3751,128.87,AMD
1524,Intel Xeon E5-1607 @ 3.00GHz,3749,11.53,Intel
1525,Intel Pentium Gold G6405T @ 3.50GHz,3746,64.0,Intel
1526,Intel Xeon E5630 @ 2.53GHz,3726,161.0,Intel
1527,Intel Pentium Gold G5400 @ 3.70GHz,3726,105.39,Intel
1529,AMD Opteron 3280,3720,72.02,AMD
1530,Intel Core i7-2670QM @ 2.20GHz,3720,129.0,Intel
1531,Intel Xeon L5638 @ 2.00GHz,3707,69.9,Intel
1532,Intel Pentium Gold G5600 @ 3.90GHz,3702,178.96,Intel
1534,Intel Core i5-7300U @ 2.60GHz,3699,627.0,Intel
1535,AMD Opteron 6174,3697,4927.0,AMD
1536,AMD FX-6100 Six-Core,3692,59.0,AMD
1538,AMD Phenom II X6 1090T,3687,90.18,AMD
1540,AMD PRO A10-9700,3680,169.0,AMD
1541,Intel Core i7-7500U @ 2.70GHz,3664,539.0,Intel
1544,AMD Athlon X4 880K,3661,94.61,AMD
1545,Intel Core i5-2320 @ 3.00GHz,3652,40.47,Intel
1546,Intel Core i3-8130U @ 2.20GHz,3639,281.0,Intel
1547,Intel Core i5-2310 @ 2.90GHz,3638,1015.0,Intel
1548,Intel Core i3-4360 @ 3.70GHz,3634,59.99,Intel
1549,Intel Core i3-6100T @ 3.20GHz,3628,99.99,Intel
1551,Intel Pentium G4600 @ 3.60GHz,3615,59.99,Intel
1552,Intel Pentium Gold G5420 @ 3.80GHz,3602,99.8,Intel
1556,Intel Pentium Gold G6400T @ 3.40GHz,3586,64.0,Intel
1561,Intel Core i3-4170 @ 3.70GHz,3569,57.88,Intel
1562,AMD Opteron 6176 SE,3564,249.89,AMD
1563,AMD Athlon X4 950,3553,29.99,AMD
1564,AMD A10-9700,3548,131.39,AMD
1565,Intel Core i7-2630QM @ 2.00GHz,3547,93.24,Intel
1566,Intel Core i3-4330 @ 3.50GHz,3539,169.95,Intel
1567,Intel Xeon E5620 @ 2.40GHz,3523,34.88,Intel
1569,Intel Pentium G4560 @ 3.50GHz,3513,82.0,Intel
1570,Intel Core i3-4340 @ 3.60GHz,3512,149.99,Intel
1571,Intel Pentium Gold G5420T @ 3.20GHz,3508,64.0,Intel
1573,Intel Xeon E5-2407 v2 @ 2.40GHz,3504,149.5,Intel
1574,Intel Core i3-4160 @ 3.60GHz,3504,122.64,Intel
1575,AMD A12-9800,3499,149.99,AMD
1576,Intel Xeon W3580 @ 3.33GHz,3495,214.5,Intel
1577,AMD A10-7870K,3491,382.46,AMD
1579,AMD A8-7680,3489,47.88,AMD
1585,Intel Xeon E5-2609 v2 @ 2.50GHz,3466,49.0,Intel
1587,AMD A10-7890K,3465,140.99,AMD
1589,Intel Core i5-2500S @ 2.70GHz,3460,55.34,Intel
1590,Intel Core i3-4350 @ 3.60GHz,3459,114.88,Intel
1591,AMD A10 PRO-7850B APU,3458,148.02,AMD
1592,AMD A12-9800E,3447,670.15,AMD
1595,Intel Xeon E5-1603 @ 2.80GHz,3443,33.89,Intel
1596,Intel Core i5-L16G7 @ 1.40GHz,3441,281.0,Intel
1597,Intel Core i3-7100H @ 3.00GHz,3430,225.0,Intel
1598,AMD Athlon X4 860K,3428,59.87,AMD
1600,Intel Core i3-1110G4 @ 1.80GHz,3421,281.0,Intel
1603,AMD Opteron 4226,3400,94.96,AMD
1605,Intel Core i5-7200U @ 2.50GHz,3396,499.0,Intel
1607,Intel Xeon E5-4603 @ 2.00GHz,3391,132.19,Intel
1608,Intel Core i5-2300 @ 2.80GHz,3386,40.26,Intel
1609,Intel Xeon W5580 @ 3.20GHz,3386,847.0,Intel
1610,AMD Athlon X4 870K,3383,34.81,AMD
1611,AMD Opteron 6136,3381,349.0,AMD
1614,AMD FX-B4150 Quad-Core,3369,89.68,AMD
1616,Intel Core i7-975 @ 3.33GHz,3366,458.1,Intel
1618,AMD A10-7850K APU,3364,49.72,AMD
1619,Intel Core i3-4370T @ 3.30GHz,3361,138.0,Intel
1620,Intel Xeon W3565 @ 3.20GHz,3348,59.95,Intel
1621,Intel Core i3-4150 @ 3.50GHz,3348,77.14,Intel
1623,AMD PRO A8-9600,3345,119.0,AMD
1624,AMD Phenom II X6 1065T,3341,99.98,AMD
1626,AMD A10-7860K,3337,59.43,AMD
1632,Intel Core i3-4130 @ 3.40GHz,3310,57.04,Intel
1636,AMD Phenom II X6 1075T,3299,66.03,AMD
1639,AMD A8-9600,3293,66.99,AMD
1640,AMD Athlon X4 840,3292,124.95,AMD
1641,Intel Core i7-965 @ 3.20GHz,3286,1300.0,Intel
1647,Intel Core i7-960 @ 3.20GHz,3273,49.99,Intel
1648,Intel Core i7-6500U @ 2.50GHz,3270,393.0,Intel
1649,Intel Xeon X5570 @ 2.93GHz,3270,100.0,Intel
1650,AMD FX-4350 Quad-Core,3267,95.44,AMD
1651,Intel Core i3-10110Y @ 1.00GHz,3256,287.0,Intel
1654,Intel Core i5-4400E @ 2.70GHz,3251,266.0,Intel
1656,AMD FX-4330,3248,733.5,AMD
1659,Intel Pentium D1508 @ 2.20GHz,3240,129.0,Intel
1660,Intel Xeon W5590 @ 3.33GHz,3239,1406.34,Intel
1662,Intel Pentium Gold G5500T @ 3.20GHz,3234,75.0,Intel
1666,AMD Phenom II X6 1055T,3217,49.21,AMD
1669,AMD A8-7600 APU,3212,32.77,AMD
1671,Intel Xeon X3470 @ 2.93GHz,3208,97.19,Intel
1672,Intel Core i5-4330M @ 2.80GHz,3208,274.99,Intel
1673,Intel Core i5-6260U @ 1.80GHz,3207,499.0,Intel
1677,Intel Core i7-5557U @ 3.10GHz,3187,605.99,Intel
1678,Intel Xeon W3570 @ 3.20GHz,3185,469.95,Intel
1679,Intel Pentium Gold G5400T @ 3.10GHz,3185,94.95,Intel
1681,AMD PRO A12-9800E,3182,169.0,AMD
1682,Intel Core i5-2400S @ 2.50GHz,3182,114.19,Intel
1683,AMD A8-7670K,3182,79.5,AMD
1684,Intel Core i3-4170T @ 3.20GHz,3181,199.95,Intel
1686,Intel Xeon E3-1265L @ 2.40GHz,3181,268.98,Intel
1687,Intel Xeon W3550 @ 3.07GHz,3181,49.95,Intel
1689,Intel Core i7-950 @ 3.07GHz,3176,271.91,Intel
1691,AMD A10-7800 APU,3172,39.94,AMD
1693,AMD A10-6800K APU,3169,57.22,AMD
1694,AMD A10-7700K APU,3168,35.29,AMD
1696,Intel Core i5-4570T @ 2.90GHz,3156,372.4,Intel
1699,AMD FX-4200 Quad-Core,3134,59.95,AMD
1700,Intel Core i3-4160T @ 3.10GHz,3132,59.99,Intel
1702,Intel Pentium G4600T @ 3.00GHz,3130,117.99,Intel
1704,Intel Xeon X5560 @ 2.80GHz,3124,71.0,Intel
1706,AMD FX-4170 Quad-Core,3115,34.89,AMD
1707,AMD A10-6800B APU,3114,128.02,AMD
1709,Intel Core i5-4570TE @ 2.70GHz,3106,341.99,Intel
1713,AMD A10-6700 APU,3097,42.81,AMD
1714,Intel Core i7-870 @ 2.93GHz,3097,229.95,Intel
1721,Intel Core i7-875K @ 2.93GHz,3078,368.88,Intel
1722,AMD A10-6790K APU,3072,44.31,AMD
1724,AMD Opteron 2435,3061,10.95,AMD
1728,AMD Phenom II X6 1045T,3050,43.05,AMD
1729,Intel Core i7-880 @ 3.07GHz,3048,338.97,Intel
1733,Intel Pentium Silver J5005 @ 1.50GHz,3043,521.99,Intel
1737,Intel Xeon W3530 @ 2.80GHz,3038,334.91,Intel
1740,Intel Xeon W3540 @ 2.93GHz,3031,507.0,Intel
1742,AMD A8-7650K,3023,38.99,AMD
1744,Intel Xeon X5550 @ 2.67GHz,3009,49.0,Intel
1752,Intel Xeon L5630 @ 2.13GHz,2985,98.15,Intel
1754,Intel Core i5-2405S @ 2.50GHz,2980,115.56,Intel
1757,Intel Xeon E5-2637 @ 3.00GHz,2978,79.0,Intel
1759,AMD A8-6600K APU,2971,23.27,AMD
1760,AMD Phenom II X6 1035T,2969,108.0,AMD
1761,Intel Core i3-7130U @ 2.70GHz,2967,459.99,Intel
1762,Intel Core i5-3470T @ 2.90GHz,2957,269.95,Intel
1763,Intel Core m3-8100Y @ 1.10GHz,2956,281.0,Intel
1765,AMD FX-4300 Quad-Core,2953,15.0,AMD
1767,Intel Pentium G4520 @ 3.60GHz,2952,115.81,Intel
1769,AMD A10-9700E,2947,91.5,AMD
1771,AMD A10-5800K APU,2946,46.07,AMD
1774,Intel Core i5-2500T @ 2.30GHz,2942,89.99,Intel
1776,AMD Opteron 2431,2936,24.99,AMD
1779,AMD Athlon X4 760K Quad Core,2927,15.0,AMD
1780,Intel Core i7-860 @ 2.80GHz,2924,43.99,Intel
1781,Intel Core i7-3540M @ 3.00GHz,2922,128.02,Intel
1782,Intel Core i7-940 @ 2.93GHz,2920,348.0,Intel
1784,Intel Pentium G4560T @ 2.90GHz,2909,124.65,Intel
1787,Intel Atom x6425RE @ 1.90GHz,2903,59.0,Intel
1788,AMD Athlon X4 830,2901,202.32,AMD
1790,AMD A10-5800B APU,2897,44.99,AMD
1791,AMD PRO A10-9700E,2896,139.0,AMD
1792,Intel Celeron J4105 @ 1.50GHz,2896,107.0,Intel
1793,AMD A8-6500B APU,2892,49.95,AMD
1795,Intel Core i5-4210M @ 2.60GHz,2883,88.04,Intel
1796,Intel Core i3-4130T @ 2.90GHz,2882,248.56,Intel
1797,Intel Core i7-930 @ 2.80GHz,2876,25.68,Intel
1798,Intel Xeon E5-2403 v2 @ 1.80GHz,2873,541.0,Intel
1799,AMD Opteron 4184,2872,498.95,AMD
1800,Intel Core i3-4150T @ 3.00GHz,2867,417.42,Intel
1803,Intel Core i7-3520M @ 2.90GHz,2853,122.02,Intel
1805,Intel Core i5-3360M @ 2.80GHz,2842,78.02,Intel
1807,AMD Phenom II X4 980,2839,130.0,AMD
1809,AMD Opteron 6128,2826,269.0,AMD
1811,AMD Opteron 3350 HE,2825,392.0,AMD
1812,AMD A8-6500 APU,2823,29.89,AMD
1813,Intel Celeron G5905 @ 3.50GHz,2816,48.0,Intel
1814,Intel Xeon X3460 @ 2.80GHz,2814,65.49,Intel
1815,AMD A8-5600K APU,2809,69.01,AMD
1816,Intel Xeon X3450 @ 2.67GHz,2808,82.66,Intel
1819,Intel Xeon W3520 @ 2.67GHz,2798,59.0,Intel
1821,Intel Core i7-860S @ 2.53GHz,2796,160.0,Intel
1822,AMD Athlon X4 750K Quad Core,2790,190.44,AMD
1823,AMD Opteron 6172,2789,199.95,AMD
1827,Intel Core2 Extreme X9775 @ 3.20GHz,2780,1805.95,Intel
1828,Intel Core i5-4200M @ 2.50GHz,2776,88.95,Intel
1831,Intel Core i7-920 @ 2.67GHz,2767,189.88,Intel
1832,Intel Xeon X5470 @ 3.33GHz,2757,179.95,Intel
1833,Intel Core 860 @ 2.80GHz,2754,270.0,Intel
1834,Intel Xeon E5-2603 v2 @ 1.80GHz,2751,53.02,Intel
1835,Intel Atom C2750 @ 2.40GHz,2748,232.0,Intel
