invoice_date,customer_id,invoice_num,invoice_amount,terms,customer_order,item,amount
6/26/2024,d,354373,175,Shipping Point,WPQ1BVZ544C5,cowbells,6
6/26/2024,d,354373,175,Shipping Point,WPQ1BVZ544C5,bathbombs,23
6/26/2024,e,354372,200,Shipping Point,0DUXGUS8HYP9,cowbells,5
6/26/2024,e,354372,200,Shipping Point,0DUXGUS8HYP9,bathbombs,30
6/26/2024,k,354371,150,Destination,F54CGGXZ62WK,cowbells,6
6/26/2024,k,354371,150,Destination,F54CGGXZ62WK,bathbombs,18
6/26/2024,d,354370,190,Destination,EZ70K1OSCF1X,cowbells,13
6/26/2024,d,354370,190,Destination,EZ70K1OSCF1X,bathbombs,12
6/26/2024,a,354369,165,Shipping Point,NIOKCT7ENME1,cowbells,6
6/26/2024,a,354369,165,Shipping Point,NIOKCT7ENME1,bathbombs,21
6/26/2024,m,354368,180,Shipping Point,XXVIBOBOCRO3,cowbells,7
6/26/2024,m,354368,180,Shipping Point,XXVIBOBOCRO3,bathbombs,22
6/26/2024,h,354367,240,Shipping Point,BWCJ444EM5IJ,cowbells,10
6/26/2024,h,354367,240,Shipping Point,BWCJ444EM5IJ,bathbombs,28
6/26/2024,k,354366,125,Shipping Point,O0BHUE8YPLK6,cowbells,4
6/26/2024,k,354366,125,Shipping Point,O0BHUE8YPLK6,bathbombs,17
6/26/2024,a,354365,305,Shipping Point,LKTCGJPZKE4W,cowbells,13
6/26/2024,a,354365,305,Shipping Point,LKTCGJPZKE4W,bathbombs,35
6/26/2024,e,354364,175,Shipping Point,91BEDKQS60M3,cowbells,10
6/26/2024,e,354364,175,Shipping Point,91BEDKQS60M3,bathbombs,15
6/26/2024,b,354363,155,Destination,X59KPL8JSM3E,cowbells,11
6/26/2024,b,354363,155,Destination,X59KPL8JSM3E,bathbombs,9
6/26/2024,m,354362,195,Shipping Point,LE9AY6LU9KJE,cowbells,14
6/26/2024,m,354362,195,Shipping Point,LE9AY6LU9KJE,bathbombs,11
6/26/2024,h,354361,200,Destination,LMY1YU6I7YMR,cowbells,7
6/26/2024,h,354361,200,Destination,LMY1YU6I7YMR,bathbombs,26
6/26/2024,m,354360,170,Shipping Point,SVMED21YFL9Y,cowbells,6
6/26/2024,m,354360,170,Shipping Point,SVMED21YFL9Y,bathbombs,22
6/26/2024,m,354359,225,Destination,53XAEQD2YB9C,cowbells,11
6/26/2024,m,354359,225,Destination,53XAEQD2YB9C,bathbombs,23
6/26/2024,f,354358,205,Shipping Point,EGXJ5GNXU7HS,cowbells,11
6/26/2024,f,354358,205,Shipping Point,EGXJ5GNXU7HS,bathbombs,19
6/26/2024,g,354357,155,Shipping Point,HF0QXOPUAJUC,cowbells,6
6/26/2024,g,354357,155,Shipping Point,HF0QXOPUAJUC,bathbombs,19
6/26/2024,b,354355,260,Destination,DTB4YDCNY45B,cowbells,18
6/26/2024,b,354355,260,Destination,DTB4YDCNY45B,bathbombs,16
6/26/2024,h,354354,145,Shipping Point,4BAVFFHTUJ4M,cowbells,5
6/26/2024,h,354354,145,Shipping Point,4BAVFFHTUJ4M,bathbombs,19
6/26/2024,l,354353,150,Shipping Point,I68VSHT9IFMI,cowbells,8
6/26/2024,l,354353,150,Shipping Point,I68VSHT9IFMI,bathbombs,14
6/26/2024,m,354352,170,Shipping Point,GUL9EBMI1RYT,cowbells,6
6/26/2024,m,354352,170,Shipping Point,GUL9EBMI1RYT,bathbombs,22
6/26/2024,h,354351,170,Destination,O9G8HC3KJ53X,cowbells,9
6/26/2024,h,354351,170,Destination,O9G8HC3KJ53X,bathbombs,16
6/26/2024,c,354350,250,Shipping Point,EX5QNPCHAXZA,cowbells,16
6/26/2024,c,354350,250,Shipping Point,EX5QNPCHAXZA,bathbombs,18
6/26/2024,a,354349,195,Destination,MI55LXVX0VKH,cowbells,10
6/26/2024,a,354349,195,Destination,MI55LXVX0VKH,bathbombs,19
6/25/2024,e,354348,205,Shipping Point,7MFLMMHZEIVY,cowbells,11
6/25/2024,e,354348,205,Shipping Point,7MFLMMHZEIVY,bathbombs,19
6/25/2024,l,354347,220,Shipping Point,JYBQ6BW1A1H8,cowbells,10
6/25/2024,l,354347,220,Shipping Point,JYBQ6BW1A1H8,bathbombs,24
6/25/2024,e,354346,175,Shipping Point,BJSBGLDD3MPR,cowbells,7
6/25/2024,e,354346,175,Shipping Point,BJSBGLDD3MPR,bathbombs,21
6/25/2024,d,354345,255,Shipping Point,R9L8OOPRYYVI,cowbells,11
6/25/2024,d,354345,255,Shipping Point,R9L8OOPRYYVI,bathbombs,29
6/25/2024,i,354344,185,Shipping Point,XKCQZXQMTCEB,cowbells,7
6/25/2024,i,354344,185,Shipping Point,XKCQZXQMTCEB,bathbombs,23
6/25/2024,g,354343,185,Shipping Point,HTIQQ3104UQ6,cowbells,7
6/25/2024,g,354343,185,Shipping Point,HTIQQ3104UQ6,bathbombs,23
6/25/2024,a,354342,160,Shipping Point,NJ2CTQ766F96,cowbells,6
6/25/2024,a,354342,160,Shipping Point,NJ2CTQ766F96,bathbombs,20
6/25/2024,e,354341,170,Shipping Point,7IKRRWQ530T0,cowbells,12
6/25/2024,e,354341,170,Shipping Point,7IKRRWQ530T0,bathbombs,10
6/25/2024,a,354340,190,Destination,NYLFTCUVZB6J,cowbells,8
6/25/2024,a,354340,190,Destination,NYLFTCUVZB6J,bathbombs,22
6/25/2024,h,354339,150,Destination,06WJN8458SYW,cowbells,12
6/25/2024,h,354339,150,Destination,06WJN8458SYW,bathbombs,6
6/25/2024,m,354338,35,Shipping Point,7PIWJCO7KLBJ,cowbells,3
6/25/2024,m,354338,35,Shipping Point,7PIWJCO7KLBJ,bathbombs,1
6/25/2024,i,354337,150,Shipping Point,GZ7ULKUDNY6J,cowbells,3
6/25/2024,i,354337,150,Shipping Point,GZ7ULKUDNY6J,bathbombs,24
6/25/2024,a,354336,255,Shipping Point,OS71CD4ZV9BV,cowbells,11
6/25/2024,a,354336,255,Shipping Point,OS71CD4ZV9BV,bathbombs,29
6/25/2024,f,354335,215,Destination,ONDX5VLCAFAV,cowbells,12
6/25/2024,f,354335,215,Destination,ONDX5VLCAFAV,bathbombs,19
6/25/2024,j,354334,180,Destination,091R11EW3HA8,cowbells,9
6/25/2024,j,354334,180,Destination,091R11EW3HA8,bathbombs,18
6/25/2024,b,354333,170,Shipping Point,9HOUS754EPLQ,cowbells,6
6/25/2024,b,354333,170,Shipping Point,9HOUS754EPLQ,bathbombs,22
6/25/2024,l,354332,240,Shipping Point,XXA84HYMMT09,cowbells,12
6/25/2024,l,354332,240,Shipping Point,XXA84HYMMT09,bathbombs,24
6/25/2024,m,354331,310,Shipping Point,DODGHW7693YY,cowbells,10
6/25/2024,m,354331,310,Shipping Point,DODGHW7693YY,bathbombs,42
6/25/2024,h,354330,205,Shipping Point,3X3MXGLE2UYE,cowbells,12
6/25/2024,h,354330,205,Shipping Point,3X3MXGLE2UYE,bathbombs,17
6/25/2024,c,354329,175,Destination,2IFBQMZEJ0II,cowbells,6
6/25/2024,c,354329,175,Destination,2IFBQMZEJ0II,bathbombs,23
6/25/2024,i,354328,185,Shipping Point,P07KVORHM5X9,cowbells,7
6/25/2024,i,354328,185,Shipping Point,P07KVORHM5X9,bathbombs,23
6/25/2024,j,354327,180,Shipping Point,LTKVQ962CZSB,cowbells,8
6/25/2024,j,354327,180,Shipping Point,LTKVQ962CZSB,bathbombs,20
6/25/2024,m,354326,210,Shipping Point,X10JG3UOUKR6,cowbells,8
6/25/2024,m,354326,210,Shipping Point,X10JG3UOUKR6,bathbombs,26
6/25/2024,m,354325,245,Destination,P25IW2JDLHQW,cowbells,12
6/25/2024,m,354325,245,Destination,P25IW2JDLHQW,bathbombs,25
6/25/2024,j,354324,115,Shipping Point,HREXKCB39VBI,cowbells,6
6/25/2024,j,354324,115,Shipping Point,HREXKCB39VBI,bathbombs,11
6/25/2024,g,354323,200,Shipping Point,3UXBSOHD5YGA,cowbells,7
6/25/2024,g,354323,200,Shipping Point,3UXBSOHD5YGA,bathbombs,26
6/25/2024,a,354322,220,Shipping Point,ZEHIPFS6XQCX,cowbells,13
6/25/2024,a,354322,220,Shipping Point,ZEHIPFS6XQCX,bathbombs,18
6/25/2024,c,354321,80,Shipping Point,2PT65YZYJ6PR,cowbells,1
6/25/2024,c,354321,80,Shipping Point,2PT65YZYJ6PR,bathbombs,14
6/25/2024,m,354320,245,Shipping Point,VHA0HZV55VMH,cowbells,9
6/25/2024,m,354320,245,Shipping Point,VHA0HZV55VMH,bathbombs,31
6/25/2024,f,354319,185,Destination,GFZJZ03EZAR1,cowbells,8
6/25/2024,f,354319,185,Destination,GFZJZ03EZAR1,bathbombs,21
6/25/2024,i,354318,165,Shipping Point,U28V0O2H9JQ2,cowbells,10
6/25/2024,i,354318,165,Shipping Point,U28V0O2H9JQ2,bathbombs,13
6/25/2024,j,354317,220,Shipping Point,6921DAH04P9R,cowbells,14
6/25/2024,j,354317,220,Shipping Point,6921DAH04P9R,bathbombs,16
6/25/2024,m,354316,235,Shipping Point,Q0XHQIYMQLJG,cowbells,9
6/25/2024,m,354316,235,Shipping Point,Q0XHQIYMQLJG,bathbombs,29
6/25/2024,e,354315,160,Destination,R4QPMKC6QXNY,cowbells,8
6/25/2024,e,354315,160,Destination,R4QPMKC6QXNY,bathbombs,16
6/25/2024,k,354314,250,Shipping Point,F3LO27JM551Y,cowbells,16
6/25/2024,k,354314,250,Shipping Point,F3LO27JM551Y,bathbombs,18
6/25/2024,c,354313,270,Destination,HNWCD33AJZGV,cowbells,21
6/25/2024,c,354313,270,Destination,HNWCD33AJZGV,bathbombs,12
6/25/2024,b,354312,225,Shipping Point,YBAOIYRTWPR2,cowbells,8
6/25/2024,b,354312,225,Shipping Point,YBAOIYRTWPR2,bathbombs,29
6/25/2024,k,354311,265,Shipping Point,DEY94NHJ5NAT,cowbells,13
6/25/2024,k,354311,265,Shipping Point,DEY94NHJ5NAT,bathbombs,27
6/25/2024,j,354310,305,Shipping Point,PL551SFXTN89,cowbells,16
6/25/2024,j,354310,305,Shipping Point,PL551SFXTN89,bathbombs,29
6/25/2024,j,354309,230,Shipping Point,WW35SMHM68OF,cowbells,13
6/25/2024,j,354309,230,Shipping Point,WW35SMHM68OF,bathbombs,20
6/25/2024,g,354308,165,Destination,2O06AWTMN9Q8,cowbells,8
6/25/2024,g,354308,165,Destination,2O06AWTMN9Q8,bathbombs,17
6/25/2024,a,354307,135,Destination,JY282JJ2CPM3,cowbells,6
6/25/2024,a,354307,135,Destination,JY282JJ2CPM3,bathbombs,15
6/25/2024,e,354306,205,Destination,AWKMN1SF0NTR,cowbells,8
6/25/2024,e,354306,205,Destination,AWKMN1SF0NTR,bathbombs,25
6/25/2024,a,354305,270,Destination,9M19KSJ60NTM,cowbells,18
6/25/2024,a,354305,270,Destination,9M19KSJ60NTM,bathbombs,18
6/25/2024,b,354304,205,Shipping Point,16CEDWVMJZB0,cowbells,13
6/25/2024,b,354304,205,Shipping Point,16CEDWVMJZB0,bathbombs,15
6/25/2024,a,354303,285,Shipping Point,AMWS7AQ36ZDT,cowbells,14
6/25/2024,a,354303,285,Shipping Point,AMWS7AQ36ZDT,bathbombs,29
6/25/2024,b,354302,165,Shipping Point,O4N1ERD67FS4,cowbells,6
6/25/2024,b,354302,165,Shipping Point,O4N1ERD67FS4,bathbombs,21
6/25/2024,i,354301,75,Destination,V69BJF1WP98H,cowbells,0
6/25/2024,i,354301,75,Destination,V69BJF1WP98H,bathbombs,15
6/25/2024,b,354300,240,Shipping Point,YD7SHWGCEHMS,cowbells,15
6/25/2024,b,354300,240,Shipping Point,YD7SHWGCEHMS,bathbombs,18
6/25/2024,f,354299,260,Destination,0WGYC8SRQVKD,cowbells,10
6/25/2024,f,354299,260,Destination,0WGYC8SRQVKD,bathbombs,32
6/25/2024,c,354298,200,Destination,LABL6S6IIJYR,cowbells,11
6/25/2024,c,354298,200,Destination,LABL6S6IIJYR,bathbombs,18
6/25/2024,i,354297,205,Shipping Point,APFFPB2W8V1B,cowbells,12
6/25/2024,i,354297,205,Shipping Point,APFFPB2W8V1B,bathbombs,17
6/25/2024,j,354296,120,Shipping Point,NZF29VKAM0JC,cowbells,4
6/25/2024,j,354296,120,Shipping Point,NZF29VKAM0JC,bathbombs,16
6/25/2024,f,354295,65,Destination,H1KNHRRHWWZ2,cowbells,4
6/25/2024,f,354295,65,Destination,H1KNHRRHWWZ2,bathbombs,5
6/25/2024,d,354294,300,Shipping Point,80NKRZLGNGTZ,cowbells,20
6/25/2024,d,354294,300,Shipping Point,80NKRZLGNGTZ,bathbombs,20
6/25/2024,h,354293,205,Destination,114L4C804MM5,cowbells,11
6/25/2024,h,354293,205,Destination,114L4C804MM5,bathbombs,19
6/25/2024,c,354292,240,Shipping Point,TXXVUSQMC6UJ,cowbells,12
6/25/2024,c,354292,240,Shipping Point,TXXVUSQMC6UJ,bathbombs,24
6/25/2024,i,354291,95,Shipping Point,YRA3WARTIKPT,cowbells,5
6/25/2024,i,354291,95,Shipping Point,YRA3WARTIKPT,bathbombs,9
6/25/2024,g,354290,295,Destination,BGJCLVEKT7O8,cowbells,19
6/25/2024,g,354290,295,Destination,BGJCLVEKT7O8,bathbombs,21
6/25/2024,i,354289,225,Destination,CE8EE3ER6299,cowbells,14
6/25/2024,i,354289,225,Destination,CE8EE3ER6299,bathbombs,17
6/25/2024,i,354288,210,Shipping Point,9JD65Z9E07OC,cowbells,12
6/25/2024,i,354288,210,Shipping Point,9JD65Z9E07OC,bathbombs,18
6/25/2024,m,354287,345,Shipping Point,2ZNGTZAJPM8Y,cowbells,23
6/25/2024,m,354287,345,Shipping Point,2ZNGTZAJPM8Y,bathbombs,23
6/25/2024,i,354286,240,Shipping Point,AJ95GLIIDDWV,cowbells,15
6/25/2024,i,354286,240,Shipping Point,AJ95GLIIDDWV,bathbombs,18
6/25/2024,j,354285,165,Shipping Point,UJY2X84YG0EO,cowbells,7
6/25/2024,j,354285,165,Shipping Point,UJY2X84YG0EO,bathbombs,19
6/25/2024,m,354284,225,Shipping Point,HC4A863HUSE5,cowbells,11
6/25/2024,m,354284,225,Shipping Point,HC4A863HUSE5,bathbombs,23
6/25/2024,i,354283,250,Destination,ZPPLBNSPP02J,cowbells,10
6/25/2024,i,354283,250,Destination,ZPPLBNSPP02J,bathbombs,30
6/25/2024,a,354282,225,Shipping Point,8OFWU37XV5WI,cowbells,13
6/25/2024,a,354282,225,Shipping Point,8OFWU37XV5WI,bathbombs,19
6/25/2024,e,354281,300,Shipping Point,A7TH7K1XVY91,cowbells,13
6/25/2024,e,354281,300,Shipping Point,A7TH7K1XVY91,bathbombs,34
6/25/2024,f,354280,235,Destination,4TQZQCBL5E0R,cowbells,15
6/25/2024,f,354280,235,Destination,4TQZQCBL5E0R,bathbombs,17
6/25/2024,e,354279,175,Destination,USIMPA7TXI1C,cowbells,7
6/25/2024,e,354279,175,Destination,USIMPA7TXI1C,bathbombs,21
6/25/2024,j,354278,250,Destination,3O6FGQZTT6HB,cowbells,15
6/25/2024,j,354278,250,Destination,3O6FGQZTT6HB,bathbombs,20
6/25/2024,h,354277,150,Shipping Point,3UB7ZIH5Z1K2,cowbells,5
6/25/2024,h,354277,150,Shipping Point,3UB7ZIH5Z1K2,bathbombs,20
6/25/2024,m,354276,200,Shipping Point,RAGMSDVUNZLU,cowbells,14
6/25/2024,m,354276,200,Shipping Point,RAGMSDVUNZLU,bathbombs,12
6/25/2024,f,354275,200,Destination,3MWN4UFQAN0C,cowbells,9
6/25/2024,f,354275,200,Destination,3MWN4UFQAN0C,bathbombs,22
6/25/2024,e,354274,195,Shipping Point,TJFOS9CQAZAF,cowbells,13
6/25/2024,e,354274,195,Shipping Point,TJFOS9CQAZAF,bathbombs,13
6/25/2024,i,354273,235,Destination,3M26LJ22A7B9,cowbells,10
6/25/2024,i,354273,235,Destination,3M26LJ22A7B9,bathbombs,27
6/25/2024,d,354272,175,Shipping Point,MYCC1N0GYIEP,cowbells,7
6/25/2024,d,354272,175,Shipping Point,MYCC1N0GYIEP,bathbombs,21
6/25/2024,e,354271,275,Destination,QAKAVWFH7I8R,cowbells,19
6/25/2024,e,354271,275,Destination,QAKAVWFH7I8R,bathbombs,17
6/25/2024,k,354270,255,Shipping Point,S2U0E3W7B8LX,cowbells,12
6/25/2024,k,354270,255,Shipping Point,S2U0E3W7B8LX,bathbombs,27
6/25/2024,a,354269,180,Destination,59TO4FBX8FW3,cowbells,11
6/25/2024,a,354269,180,Destination,59TO4FBX8FW3,bathbombs,14
6/25/2024,b,354268,280,Shipping Point,X47IPPNQ86T4,cowbells,19
6/25/2024,b,354268,280,Shipping Point,X47IPPNQ86T4,bathbombs,18
6/25/2024,d,354267,225,Shipping Point,DV781MO3O51W,cowbells,13
6/25/2024,d,354267,225,Shipping Point,DV781MO3O51W,bathbombs,19
6/25/2024,f,354266,270,Shipping Point,8XKQE2JJNRA0,cowbells,17
6/25/2024,f,354266,270,Shipping Point,8XKQE2JJNRA0,bathbombs,20
6/25/2024,j,354265,180,Shipping Point,3EF0BD1U0SD5,cowbells,9
6/25/2024,j,354265,180,Shipping Point,3EF0BD1U0SD5,bathbombs,18
6/25/2024,j,354264,245,Shipping Point,R489KOOTHO9N,cowbells,14
6/25/2024,j,354264,245,Shipping Point,R489KOOTHO9N,bathbombs,21
6/25/2024,l,354263,165,Shipping Point,QF0J45RK9BJ5,cowbells,4
6/25/2024,l,354263,165,Shipping Point,QF0J45RK9BJ5,bathbombs,25
6/25/2024,c,354262,345,Destination,I46H80LI35PO,cowbells,16
6/25/2024,c,354262,345,Destination,I46H80LI35PO,bathbombs,37
6/25/2024,c,354261,270,Destination,HSB8KH3MPMFD,cowbells,16
6/25/2024,c,354261,270,Destination,HSB8KH3MPMFD,bathbombs,22
6/25/2024,m,354260,230,Shipping Point,LT8QKM249VEV,cowbells,13
6/25/2024,m,354260,230,Shipping Point,LT8QKM249VEV,bathbombs,20
6/25/2024,h,354259,140,Shipping Point,TIX4BA3UPUXE,cowbells,5
6/25/2024,h,354259,140,Shipping Point,TIX4BA3UPUXE,bathbombs,18
6/25/2024,a,354258,295,Destination,LPF23BV4APAK,cowbells,14
6/25/2024,a,354258,295,Destination,LPF23BV4APAK,bathbombs,31
6/25/2024,e,354257,140,Shipping Point,6MHJRW17IS5I,cowbells,7
6/25/2024,e,354257,140,Shipping Point,6MHJRW17IS5I,bathbombs,14
6/25/2024,a,354256,190,Destination,KUWR46D9RHU0,cowbells,4
6/25/2024,a,354256,190,Destination,KUWR46D9RHU0,bathbombs,30
6/25/2024,b,354255,135,Destination,5ILRCIEQAPHS,cowbells,9
6/25/2024,b,354255,135,Destination,5ILRCIEQAPHS,bathbombs,9
6/25/2024,b,354254,215,Shipping Point,D4GHA1T80M3K,cowbells,6
6/25/2024,b,354254,215,Shipping Point,D4GHA1T80M3K,bathbombs,31
6/25/2024,d,354253,210,Shipping Point,2O37T0BQXZ1T,cowbells,13
6/25/2024,d,354253,210,Shipping Point,2O37T0BQXZ1T,bathbombs,16
6/25/2024,i,354252,175,Shipping Point,9131B9FNYROL,cowbells,8
6/25/2024,i,354252,175,Shipping Point,9131B9FNYROL,bathbombs,19
6/25/2024,c,354251,200,Shipping Point,OMT0330Q8XZP,cowbells,9
6/25/2024,c,354251,200,Shipping Point,OMT0330Q8XZP,bathbombs,22
6/25/2024,h,354250,260,Shipping Point,JVTFQ1P26W0B,cowbells,11
6/25/2024,h,354250,260,Shipping Point,JVTFQ1P26W0B,bathbombs,30
6/25/2024,b,354249,220,Destination,RFJ6EGJ38V60,cowbells,13
6/25/2024,b,354249,220,Destination,RFJ6EGJ38V60,bathbombs,18
6/25/2024,l,354248,300,Destination,HF9WQ5H99PY0,cowbells,17
6/25/2024,l,354248,300,Destination,HF9WQ5H99PY0,bathbombs,26
6/25/2024,k,354247,160,Shipping Point,Y0R1MZSQKYYY,cowbells,8
6/25/2024,k,354247,160,Shipping Point,Y0R1MZSQKYYY,bathbombs,16
6/25/2024,m,354246,250,Shipping Point,KXGWU4XJ0999,cowbells,14
6/25/2024,m,354246,250,Shipping Point,KXGWU4XJ0999,bathbombs,22
6/25/2024,l,354245,140,Shipping Point,QMYEO3C4B0ZB,cowbells,6
6/25/2024,l,354245,140,Shipping Point,QMYEO3C4B0ZB,bathbombs,16
6/25/2024,a,354244,185,Shipping Point,PVQQNKTUJ6BC,cowbells,11
6/25/2024,a,354244,185,Shipping Point,PVQQNKTUJ6BC,bathbombs,15
6/25/2024,a,354243,155,Destination,6HBEOYTNJTGT,cowbells,6
6/25/2024,a,354243,155,Destination,6HBEOYTNJTGT,bathbombs,19
6/25/2024,b,354242,220,Shipping Point,RJLA133I75L3,cowbells,13
6/25/2024,b,354242,220,Shipping Point,RJLA133I75L3,bathbombs,18
6/25/2024,a,354241,280,Shipping Point,HI1UVY73JFTM,cowbells,19
6/25/2024,a,354241,280,Shipping Point,HI1UVY73JFTM,bathbombs,18
6/25/2024,m,354240,210,Destination,LZRKJ1BQSWVO,cowbells,10
6/25/2024,m,354240,210,Destination,LZRKJ1BQSWVO,bathbombs,22
6/25/2024,h,354239,130,Shipping Point,COSW46D159KA,cowbells,6
6/25/2024,h,354239,130,Shipping Point,COSW46D159KA,bathbombs,14
6/25/2024,k,354238,200,Shipping Point,0QHKMV48S0EY,cowbells,8
6/25/2024,k,354238,200,Shipping Point,0QHKMV48S0EY,bathbombs,24
6/25/2024,f,354237,220,Destination,WYMHDDLTVSW7,cowbells,11
6/25/2024,f,354237,220,Destination,WYMHDDLTVSW7,bathbombs,22
6/25/2024,k,354236,295,Shipping Point,C57MCYPU601J,cowbells,15
6/25/2024,k,354236,295,Shipping Point,C57MCYPU601J,bathbombs,29
6/25/2024,l,354235,180,Destination,RFKZ7W2AEW0Z,cowbells,14
6/25/2024,l,354235,180,Destination,RFKZ7W2AEW0Z,bathbombs,8
6/25/2024,f,354234,165,Shipping Point,ZYAU5I8EXH6E,cowbells,9
6/25/2024,f,354234,165,Shipping Point,ZYAU5I8EXH6E,bathbombs,15
6/25/2024,g,354233,170,Shipping Point,RL5VN7W6FNGG,cowbells,11
6/25/2024,g,354233,170,Shipping Point,RL5VN7W6FNGG,bathbombs,12
6/25/2024,k,354232,220,Shipping Point,1XT9FHDR78B0,cowbells,10
6/25/2024,k,354232,220,Shipping Point,1XT9FHDR78B0,bathbombs,24
6/25/2024,e,354231,225,Destination,R6JZNAY1WJ8A,cowbells,15
6/25/2024,e,354231,225,Destination,R6JZNAY1WJ8A,bathbombs,15
6/25/2024,l,354230,165,Shipping Point,LQ7CQP4IUYNF,cowbells,8
6/25/2024,l,354230,165,Shipping Point,LQ7CQP4IUYNF,bathbombs,17
6/25/2024,i,354229,165,Shipping Point,1PIZNDT6GEUL,cowbells,9
6/25/2024,i,354229,165,Shipping Point,1PIZNDT6GEUL,bathbombs,15
6/25/2024,j,354228,255,Shipping Point,7E23L0E5HYRD,cowbells,12
6/25/2024,j,354228,255,Shipping Point,7E23L0E5HYRD,bathbombs,27
6/25/2024,f,354227,190,Shipping Point,4ACZ2CXS6J7C,cowbells,6
6/25/2024,f,354227,190,Shipping Point,4ACZ2CXS6J7C,bathbombs,26
6/25/2024,j,354226,210,Destination,O8AW29ZCZB2K,cowbells,16
6/25/2024,j,354226,210,Destination,O8AW29ZCZB2K,bathbombs,10
6/25/2024,c,354225,235,Shipping Point,RGO96I9YQERC,cowbells,9
6/25/2024,c,354225,235,Shipping Point,RGO96I9YQERC,bathbombs,29
6/25/2024,f,354224,175,Destination,CE61J3HSIEBC,cowbells,6
6/25/2024,f,354224,175,Destination,CE61J3HSIEBC,bathbombs,23
6/25/2024,l,354223,165,Shipping Point,MKENZ22AWLI0,cowbells,8
6/25/2024,l,354223,165,Shipping Point,MKENZ22AWLI0,bathbombs,17
6/25/2024,b,354222,260,Shipping Point,ZQAE36FAHDMB,cowbells,18
6/25/2024,b,354222,260,Shipping Point,ZQAE36FAHDMB,bathbombs,16
6/25/2024,a,354221,245,Shipping Point,8ZTDH6Z8MBOV,cowbells,15
6/25/2024,a,354221,245,Shipping Point,8ZTDH6Z8MBOV,bathbombs,19
6/25/2024,l,354220,280,Destination,6M0LJQHOVZFI,cowbells,14
6/25/2024,l,354220,280,Destination,6M0LJQHOVZFI,bathbombs,28
6/25/2024,d,354219,210,Shipping Point,ER88WCTBRPQO,cowbells,10
6/25/2024,d,354219,210,Shipping Point,ER88WCTBRPQO,bathbombs,22
6/25/2024,i,354218,145,Shipping Point,9SFPPH06KZES,cowbells,10
6/25/2024,i,354218,145,Shipping Point,9SFPPH06KZES,bathbombs,9
6/25/2024,d,354217,190,Destination,52D09C8BVY4N,cowbells,9
6/25/2024,d,354217,190,Destination,52D09C8BVY4N,bathbombs,20
6/25/2024,d,354216,210,Shipping Point,QOL7MJXS90UF,cowbells,13
6/25/2024,d,354216,210,Shipping Point,QOL7MJXS90UF,bathbombs,16
6/25/2024,i,354215,145,Shipping Point,A9VB9P3JAQM1,cowbells,4
6/25/2024,i,354215,145,Shipping Point,A9VB9P3JAQM1,bathbombs,21
6/25/2024,m,354214,185,Shipping Point,HBG57YMHLNLZ,cowbells,11
6/25/2024,m,354214,185,Shipping Point,HBG57YMHLNLZ,bathbombs,15
6/25/2024,e,354213,245,Shipping Point,KW5BB4JXT2WG,cowbells,10
6/25/2024,e,354213,245,Shipping Point,KW5BB4JXT2WG,bathbombs,29
6/25/2024,f,354212,210,Shipping Point,F4P8OHT308AZ,cowbells,8
6/25/2024,f,354212,210,Shipping Point,F4P8OHT308AZ,bathbombs,26
6/25/2024,k,354211,315,Shipping Point,2DM7DB3VKVP2,cowbells,19
6/25/2024,k,354211,315,Shipping Point,2DM7DB3VKVP2,bathbombs,25
6/25/2024,l,354210,155,Shipping Point,CAIU50XM1236,cowbells,7
6/25/2024,l,354210,155,Shipping Point,CAIU50XM1236,bathbombs,17
6/25/2024,j,354209,305,Destination,2R3J17E156JY,cowbells,14
6/25/2024,j,354209,305,Destination,2R3J17E156JY,bathbombs,33
6/25/2024,b,354208,180,Shipping Point,HY8OOW5M64BX,cowbells,8
6/25/2024,b,354208,180,Shipping Point,HY8OOW5M64BX,bathbombs,20
6/25/2024,a,354207,225,Destination,RPGYCBFF6MED,cowbells,15
6/25/2024,a,354207,225,Destination,RPGYCBFF6MED,bathbombs,15
6/25/2024,c,354205,205,Destination,W0LM6IJYX9L2,cowbells,10
6/25/2024,c,354205,205,Destination,W0LM6IJYX9L2,bathbombs,21
6/25/2024,b,354204,145,Shipping Point,M3HR0JG2CENV,cowbells,7
6/25/2024,b,354204,145,Shipping Point,M3HR0JG2CENV,bathbombs,15
6/25/2024,i,354203,95,Shipping Point,IAF9VCOZP1OK,cowbells,5
6/25/2024,i,354203,95,Shipping Point,IAF9VCOZP1OK,bathbombs,9
6/25/2024,l,354202,245,Destination,QWWIOIZNHB23,cowbells,15
6/25/2024,l,354202,245,Destination,QWWIOIZNHB23,bathbombs,19
6/25/2024,b,354201,235,Destination,3OJF8GB78LFH,cowbells,8
6/25/2024,b,354201,235,Destination,3OJF8GB78LFH,bathbombs,31
6/25/2024,l,354200,160,Shipping Point,DRZCLIZJ8U4F,cowbells,8
6/25/2024,l,354200,160,Shipping Point,DRZCLIZJ8U4F,bathbombs,16
6/25/2024,m,354199,275,Shipping Point,SB4H262NU2QN,cowbells,15
6/25/2024,m,354199,275,Shipping Point,SB4H262NU2QN,bathbombs,25
6/25/2024,c,354198,200,Shipping Point,ZT8RUB85TH6C,cowbells,8
6/25/2024,c,354198,200,Shipping Point,ZT8RUB85TH6C,bathbombs,24
6/25/2024,l,354197,235,Shipping Point,B3NK4U5BKH4G,cowbells,10
